Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
17088,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,VEHICULAR ACCIDENT,WESTMINCOM ,WMC-2706-03 ,27 May 2012,"On 271245 May 2012, A vehicular accident transpired along the national highway of Brgy East Poblacion, Manukan, Zamboanga, Del Norte  wherein one (1) M35 truck with plate # SFN 768 of 101Bde dirven by Pfc Rolan Abad Anches 847055 (Inf) PA assigned at 10Bde and was placed DS with 101Bde accidentally bumped the left portion of KM160 destroying 1 gallon of diesel before bumping into a Hyundai Accord bearing plate No KFY 601 driven by SPO1Kimal Sampang Hawari, 53 yrs old, resident of Zamboanga City and presently assigned at Sirawia Municipal Police Station, Sirawia, ZDN. Result: Negative casualty on both side and damage of of the front portion of the car. Action Taken:",,,,,,,,"Immediately, TSg Angeles (Inf) PA, Trans NCO, 101Bde and Pfc Acebo (Inf) PA, Chief mechanic onboard one (1) motorcycle and proceeded towards Manukan, ZDN to conduct rescue operation. Initial investigation found out that the main cause of the incident was the malfunctioned of the break system.",
17095,WESTMINCOM ,ARMM,LANAO DEL SUR ,INTERCEPTION,1ID ,1DC 2705 - 3262 -2012 ,29 May 2012,"On 282255 May 2012, Elements of Charlie Coy, 51IB, 1ID, PA under 1LT EMIL CHARLIE B JAUDIAN (INF) PA, Officer-In-Charge/Intel operatives and elements of 13th CAA Coy, 5IB under PFC Quirante PA intercepted and confiscated one (1) top down cargo truck with no plate number loaded with MOL one thousand (1,000) board feet of different type/species of illegal cut lumbers at vic Brgy Kadingilan, Lumbayanague, LDS.  Result: Confiscated one (1) top down cargo truck with no plate number loaded with MOL one thousand (1,000) board feet of different type/species of illegal cut lumbers.Other Details:",,,,,,,"The said items owned by a certains Mr Oga Sultan, Sinal Sultan and Nasib Sultan, all resident of Brgy Sandab, Butig, LDS and will be transported to Diromoyod, Lumbayanague, LDS.","The illegal cut lumbers and the top down cargo truck was temporarily impounded at Patrol Base, Charlie Co, Bgy Nanagun, Lumbayanague, LDS for proper safe keeping/disposition.",
17097,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,VEHICULAR ACCIDENT,WESTMINCOM ,WMC-2805-05 ,28 May 2012,"On 280730 May 2012, LTC MOISES M NAYVE JR INF (GSC) PA, Bn Comdr, 4SFBn, SFR (A), SOCOM, PA onboard a civilian vehicle of said unit with two (2) Staff Officers while enroute to H1ID, PA to attend a seminar was accidentally hit by a motorcycle  at Brgy Old Labangan, Pagadian City ZDS. Ooa 0800H same day, ocular investigation conducted by Labangan MPS states that while a Honda single motorcycle driven by a certain Edsel Salac, 25 yrs old and his riding buddy  a certain Jr Bagatua, 27 yrs old, both residents of lower Langkagan, Oroquita City was traversing along the highway of Brgy Old Labangan, Pagadian City, ZDS enroute to Pagadian City. The duo followed a cargo truck when accidentally bumped the rear end of the truck when it suddenly stopped causing the motorcycle to wobble towards the opposite lane and bumped the approaching red Mitsubishi adventure of LTC MOISES M NAYVE JR INF (GSC) PA, Consequently, the motorcycle incurred severe damaged and its driver pronounced dead on arrival at Pagadian City Medical Hospital ZDS. Result of the incident: Death of Edsel Salac,  and  Jr Bagatua and severe damaged of motorcycle.Other Details:",,,,,,,"CO, 4SFBn were no longer interested in filing a complaint against the duo and immediately released from LMPS>",,
17098,WESTMINCOM ,ARMM,TAWI-TAWI ,VEHICULAR ACCIDENT,WESTMINCOM ,WMC-2805-04 ,28 May 2012,"On 240720 May 2012, While on convoy/security to ARMM Gov Mujib Hattaman and party at vicinity Sanga-sanga National HighSchool, Bongao, Tawi-tyawi towards Bongao airport, Isuzu elf vehicle driven by Cpl Joel P Demaulo 863508 PN(M) collided with a Toyota Revo bearing Plate Nr XLT 763 owned by a certain Amer Undah, civilian employee of DILG Bongao and driven by a certain Al Morzi M Tabarasa, legal age, both res of Kalye Bisaya, Brgy Tubig Boh, Bongao,Tawi-tawi. Initial investigation disclosed that the driver of the Toyota Revo overtook a tricycle thereby occupied the opposite lane causing the collision. In addition, Mr Tabarasa was driving witouth driver's licence. Result: Cpl Demaulo and two (2) other passengers of Toyota Revo including the driver suffered slight physical injuries. Action Taken:",,,,,,,,The injured pers were immediately brought to Holy family Hospital and Dtu Halun Hospital for medical treatment. The Izusu Elf was impounded at the Bongao MPS pending the result of the formal investigation by the PNP.,
17099,WESTMINCOM ,REGION IX,LANAO DEL SUR ,VEHICULAR ACCIDENT,WESTMINCOM ,WMC-2805-08 ,28 May 2012,"On 280533 May 2012, Cpl Cesar M Lopez Jr PA and Pfc Eugene R Bendicio PA of COLT 1, 51IB riding in tandem with a single motorcycle while providing  convoy/security to LTC CESAR MARLON M YADAO INF (GSC) PA, CO 51IB to attend the Mission Essential Training (Mission Planning Exercise  and Stake holders Engagement) at Officer's ClubHouse, 1ID, PA Kuta Maj Cesar L Sang-an, Labangan, ZDS met an accident at vicinity Brgy Bara-as, Picong, LDS. The accident stemmed when a stray cow loitered and blocked their path along Narciso Ramos Highway at vicinity Brgy Bara-as, Picong, LDS causing the duo to crushed.  Result:   Cpl Lopez suffered fractured on his right shoulder, immobility of right upper extremity and abrasions of right hand and elbow. While, Pfc Bendicio suffered head injury, pupil non-reactive to light and multiple abrasions.   Action Taken:",,,,,,,,"Cpl Cesar M Lopez Jr PA and Pfc Eugene R Bendicio PA were immediately rushed to Montanier   Memorial Hospital, Malabang, LDS for medical treatment and later evacuated to Pagadian City Medical Center, Pagadian City for further evaluation.",
18000,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,VEHICULAR ACCIDENT,WESTMINCOM ,WMC-2805-07 ,28 May 2012,"On 271730 May 2012, Cpl Bernardino C Mago Jr 772542 (Inf) PA and Cpl Isabelo A Baylosis (Inf) PA 827143 (Inf) PA in tandem with Pfc Nasser G Palada 856878 (Inf) PA while traversing the national highway at vicinity Curvada, Tukuran ZDS heading towrads Kuta Maj Sang-an, Pulacan, Labangan, ZDS aboard two (2) Honda XRM motorcycles collided with one (1) Honda XRM motorcycle bearing plate Nr 9266 and driven by a certain Eric Abao 21 yrs old, married and  a resident of Brgy Monte Alegre, Aurora, ZDS. Accordingly, the incident triggered when Eric Abao prematurely overtook one (1) Izusu elf cargo truck prompting the later to over-shoot at the left shoulder of the road hitting the tricycle crossing ahead and simultaneously smashed the approaching motorcycles where Cpl  Magno, Cpl Baylosis and Pfc Palada were riding. The troops wore  protective gears (Helmets) when the incident happened. Result:   Cpl Magno PA sustained injuries at the right face, left hand and forehead; Cpl Baylosis also sustained injuries at the left knee and right portion of the forehead, while, Pfc Palada sustained injuries at the right hand and left ankle.Action Taken:",,,,,,,,"The incident was immediately reported at Tukuran MPS, ZDS for appropriate action, while the damage motorcycles were also brought at said station for proper disposition.",
18003,WESTMINCOM ,ARMM,LANAO DEL SUR ,CONFISCATION OF FA/DEADLY WEAPONS,WESTMINCOM ,WMC-2805-10 ,28 May 2012,"On 280905 May 2012, 1st sqd, 3rd pltn, ACoy, 51IB, PA under Cpl Murphy T Sali (Inf) PA while conducting check point operations at vic Brgy Nanagun, Lumbayanague, LDS accosted and apprehended a certain Moloc Gamor  and his two (2) companions, all residents of Brgy Sawer, Maslu, LDS for bringing a Cal .45 pistol bearing SN 295183 with one (1) magazine loaded with four (4) rounds of live ammos without legal documents. The suspect were on their way to Butig, LDS.  Result:  Apprehension of Moloc Gamor and his two (2) companions and confiscation of (1) cal .45 pistol with one (1) magazine loaded with four (4) rounds of live ammos.Firearms Gains:",,,,Confiscated 1 - Cal .45 pistol (sn: 295183),,Confiscated 1 - Magazine for Cal. 45 pistol 4 - live ammos for cal .45 pistol,,"The suspects were temporarily held at CP, CCoy, 51IB at Nanagun, Lumbayanague, LDS and the Cal .45 pistol was deposited at the unit's supply room for disposition.",
18005,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,SHOOTING,WESTMINCOM ,WMC-2805-09 ,28 May 2012,"On 280200 May 2012, A certain Mary Rose Aquino and Rosalie Marquez,  of legal age both SPLC nursery aide of DACON assigned at Sitio Sapa Niwang, Brgy Guban, Sirawai, ZDS, while, sleeping at the DACON bunkhouse were shot by unidentified assailant using cal .45 pistol. Mary Rose Aquino sustaining GSW at her right buttock while Rosalie Marquez sustain two (2) GSW at her left upper back and exited at left breast and right shoulder. The victims were immediately brought at6 Guban health center for initaial medical treatment and subsequently evacuated to Zamboanga City for further medical evaluation. Initial investigation conducted by 44IB states that according to a certain Orlando Paloc, legal age and also a nursery aide of DACON, heard five (5) gunfires followed by the pleading/shouting for help by the victims. immediately, he informed the DACON administration regarding the said incident and the latter ordered the establishment of check points within DACON MSR. At about 0245H same day, personnel of Benjack SCAA  Det, Brgy Anunban, Sibuco, ZDN apprehended Cpl Abdulla S Jamud PA aboard his 110 XRM motorcycle  who allegedly came form DACON area going to Vitali district, Zamboanga city. At about 0530H same day, SCAA personnel led by Enrico T Menor, Asst Chief Security Officer of DACON SCAA Det  immediately brought Cpl Jamud at DACON Hqs for further questioning. Result:  Wounding of Mary Rose Aquino and Rosalie Marquez. Action Taken:",,,,,,,,"Ooa 280745H May 2012, troops of HSC, 44IB led by CPT RANDY L ALEJANDRO (QMS) PA together with ILT MAURICO P KILBAS (INF) PA, CO, BCoy, 44IB and PNP from Sirawai MPS led by SPO1 Ernesto R Ali onboard one (1) KIA 250 truck jumped-off Bn Hqs and proceeded at DACON, Brgy Guban, Sirawai, ZDS to conduct investigation and arrived thereat at about 1040H same day. Afterwhich, said troops left the area and proceeded at Sirawai MPS for legal matters.",
18012,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,DEATH BY NATURAL CAUSES,WESTMINCOM ,WMC-3005-02 ,30 May 2012,"On 282200 May 2012, CAA Joselito L Panimbang ZN-A001734 of 7th ZN CAAC,  assigned with Lintangan Det, Sibuco, ZDN, 46 yrs old and a residents of Lintangan, Sibuco, ZDN died due to  liver cinhosis  at CNGH, Upper Calarian, Zamboanga City.Government Side:",,KIA CAA Joselito  L Panimbang A001734 CAA,,,,,,"The cadaver of the late CAA Panimbang was brought at Villa Funeral Home, Zamboanga City for proper disposition and further transferred to his residence for interment.",
18013,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,DEATH BY NATURAL CAUSES,1ID ,1DC 3105-3282-2012 ,31 May 2012,"On 280300 May 2012, CAA Romel D Cabayacruz of 1st ZC CAAC, assigned at Putik Detachment, Zamboanga City, a resident of Brgy Divisoria, Zamboanga City died due to Liver Cirrhosis at Doctor's Hospital, Zamboanga City.Government Side:",,KIA CAA Romel D  Cabayacruz A000725 CAA,,,,,,The cadaver was brought at his residence  for proper disposition and interment.,
16979,NOLCOM ,REGION II,CAGAYAN ,OTHERS,NOLCOM ,NLOC-0661-06-05-12 ,06 May 2012,"On 061300 May 2012, 30CCAAC Masi PB manned by SSg Allan Dela Cruz (Inf) PA stationed at Brgy Masi, Rizal, Cagayan was abandoned by majority of CAA members of said PB leaving issued FAs.Action Taken:",,,,,,,,"Acting CO, B Coy, 77IB with S3, 17IB with regular troops and CAA members onboard two (2) KM450 proceeded at said PB purposely to transfer all FAs and ammunitions to 30CCAAC Gagabutan PB for safekeeping.",
EMC05719,EASTMINCOM ,XI,DAVAO ORIENTAL ,DISCOVERY OF CADAVER (UNKOWN,10ID ,10ID3-TOC-0405-92-12  ,05 May 2012,"On 021200 May 2012, On 021200 May 2012, the graves of late Elmer PALMERA, Edwin PALMERA and Pamboy OBENGKE who were all executed and buried by elements of F18, SMRC was discovered by the PDTs of A/28IB under 1LT LINGAT and Intel Operatives of 28IB led by 1LT DEQUITO at Sitio Barobo, Brgy San Isidro, Lupon, DOR. Other Details:",,,,,,,"Per elicitation of troops to the populace in the area, the crime was perpetrated by Danilo NODALO@BENJIE; Jordan DONILLO@ESTONG; Damil BOAQUIN@WAWA; Evelyn HERMOCILLA@RIZA and Eric LUCNOD@JESSIE all of F18, SMRC. Accordingly, the discovery/exhumation was made possible after the troops of 28IB acted on the request of relatives of the aforementioned victims after received an information from a former rebel regarding the summary execution at So Barobo, Brgy San Isidro, Lupon, DOR sometime on 2010. On 031430H May 12, LTC IMBANG, CO, 28IB together with the S7 personnel of 28IB led by 1LT MONTELIBANO and personnel of 4th CIC led by PFC Eguia, and PNP personnel from Lupon MPS together with the Brgy officials of Brgy San Isidro, Lupon, DOR led by kagawad Emerlita Gastardo with media personnel from GMA 7 Davao, parents and relatives of the aforesaid victims and residents of So Barrio Site, Brgy San Isidro, Lupon, DOR exhumed the corpse that ended at about 1600H same day. Remarks: 28IB continued the exploitation of information for possible exhumation of the other victims in of summary execution perpetrated by the NPA.","1. The exhumation was put into blotter at Lupon MPS.  2. The remains of the victims were brought to Lupon MPS and turned over to Provincial Crime Laboratory of S.O.C.O. for autopsy.  3. 28IB facilitated the execution of affidavit of witnesses and relatives of the victims for the filing of charges against F18, SRMC. ",
EMC05756,EASTMINCOM ,REGION 12,COTABATO ,ENEMY EXTORTION,6ID ,6DTOC-1105-310-2012 ,12 May 2012,"Progress Report from Journal Nr. _______________  dtd ____________, re Extortion at Malatab, Antipas, COTABATO, REGION 12.On 101600 May 2012, Re mixer truck of Alberto Calungsod Juanitas (ACJ) Construction that was forcibly taken by six (6) unidentified personality believed to be a members of NPA under @ Jasmin and @ Jurex OOA 101600H May 2012 at Brgy Malatab, Antipas, Cotabato. The said mixer truck was found abandoned along the roadside at Brgy Bahuan, Sarayan, Matalam by members of intelligence operatives of 68IB in coordination with the Brgy Officials of said barangay and was reported to PNP Matalam and PNP Antipas regarding the discovery and location of the abandoned mixer truck. ",,,,,,,,,
17085,CENTCOM ,135,CEBU CITY ,DEATH BY NATURAL CAUSES,8ID ,CNR 8D3–Opn-  612 -2705-12 ,27 May 2012,"On 261830 May 2012, OOA 261830 May 2012, CAA Marlito A Oblina CE-G07-000097PA presently assigned with 2nd CECAA Coy and rendering duty at Dalid Det, ECoy was pronounce dead by attending physician due to Cardia Arrest at Vicente Sotto Hospital, Cebu CityGovernment Side:",,KIA CAA Marlito A  Oblina   CAA,,,,,,Financial support and other assistance were provided by 52IB (CAFGU) to his surviving family. DISASTER RELATED EVENT (DRE) REPORT:,
18006,EASTMINCOM ,REGION X,BUKIDNON ,FLASH FLOOD,4ID ,OPNS 2905-   888 - 2012     ,29 May 2012,"On 282200 May 2012, A flash flood occurred at vic Brgy Iglugsad, San Fernando, Bukidnon which resulted to the death of Conching Loro, 56 years old, married and a resident of Purok 5 of the said brgy. The body of the victim was recovered at Brgy Candelaria of same municipality on 29 0530 May 2012. While the victims husband identified as Sonny Loro, 67 years old, is still missing as of this moment. Affected families temporarily billeted at the Brgy Hall of the said brgy. The incident resulted to the totally damaged of twenty three (23) houses while fifteen (15) houses were partially damaged and seventeen (17) houses were affected by flood. Several landslide also incurred along the brgy road causing the road not passable as of this time.  The estimated damage on agriculture and infrastructure are still undetermined.  Result:    One (1) civilian resident  dead (Conching Loro)  One (1) civilian resident missing (Sonny Loro) Damaged properties & Infrastructure:  Twenty three (23) houses – totally damaged  Fifteen (15) houses – partially damaged  Seventeen (17) houses – affected  Several landslide incurred along the brgy road of Brgy San Fernando, Bukidnon           Civilian Side:",,,Died Mrs Conching  Loro Missing Mr Sonny Loro Loro,,,,,"Actions Taken: On or about 29 1130 May 2012, one (1) composite section from Bravo Coy 8IB and Malantao PB, Foxtrot Coy, 23IB under by 1LT  FALLAR (INF) PA, Acting CO, Bravo Coy, 8IB conducted search and retrieval operation along the affected areas and assisted the personnel of DSWD during the distribution of relief goods to the fifty-five (55) affected families of Brgy Iglugsad, San Fernando, Bukidnon. Progress report to follow.",
